latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
37.2566355,-119.380768,5195.6230484778,0,0.4921268,0,3200,2018-06-17 19:46:28,9,0,0,5195.6230484778,0,0.4921268,0,0,0,0,343.8, 0.3, -1.6,1,0,1024,1024,1024,1024,341.2,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,0,55.4,11,AutoTakeoff,DJI_0751.jpg Starting Mission from Lat/Long: 37.25664/-119.38077 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: No
37.2566353,-119.3807682,5195.6230484778,0,0.6263432,0.093261814008,3300,2018-06-17 19:46:28,9,0,0,5195.6230484778,0,0.6263432,0.093261814008,0,0,0,344.3, -0.3, -0.8,0,0,1024,1024,1024,1024,341.2,-90,98,3.959,3.928,3.939,3.94,4.007,3.965,0,55.4,11,AutoTakeoff,
37.2566351,-119.3807684,5195.6230484778,0,0.4921268,0.186523628016,3400,2018-06-17 19:46:28,9,0,0,5195.6230484778,0,0.6263432,0.186523628016,0,0,0,344.5, -0.8, 0.1,0,0,1024,1024,1024,1024,341.3,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,0,55.4,11,AutoTakeoff,
37.2566349,-119.3807687,5195.6230484778,0,0.4921268,0.298735573864,3500,2018-06-17 19:46:28,9,0,0,5195.6230484778,0,0.6263432,0.298735573864,0,0,0,344.6, -0.9, 0.8,0,0,1024,1024,1024,1024,341.4,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,0,55.4,11,AutoTakeoff,
37.2566347,-119.380769,5195.9511324778,0.328084,0.4921268,0.41173229664,3600,2018-06-17 19:46:28,9,0,0,5195.9511324778,0.328084,0.6263432,0.41173229664,0,0,0,344.5, -0.8, 1.4,0,0,1024,1024,1024,1024,341.4,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,0,55.4,11,AutoTakeoff,
37.2566346,-119.3807693,5195.9511324778,0.328084,0.4921268,0.50034122336,3700,2018-06-17 19:46:29,9,0,0,5195.9511324778,0.328084,0.6263432,0.50034122336,0,0,0,344.4, -0.7, 2.2,0,0,1024,1024,1024,1024,341.5,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,0,55.4,11,AutoTakeoff,
37.2566345,-119.3807696,5196.2792164778,0.656168,0.447388,0.59076117376,3800,2018-06-17 19:46:29,9,0,0,5196.2792164778,0.656168,0.6263432,0.59076117376,0,0,0,344.2, -0.4, 2.9,0,0,1024,1024,1024,1024,341.5,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,0,55.4,11,AutoTakeoff,
37.2566344,-119.38077,5196.2792164778,0.656168,0.447388,0.70596458952,3900,2018-06-17 19:46:29,9,0,0,5196.2792164778,0.656168,0.6263432,0.70596458952,0,0,0,344, 0, 3.3,0,0,1024,1024,1024,1024,341.6,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,0,55.4,11,AutoTakeoff,
37.2566344,-119.3807703,5196.6073004778,0.984252,0.447388,0.77921262336,4000,2018-06-17 19:46:29,9,0,24.12,5196.6073004778,0.984252,0.6263432,0.77921262336,0,0,0,343.8, 0.4, 3.3,0,0,1024,1024,1024,1024,341.6,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,9.345,55.4,11,AutoTakeoff,
37.2566342,-119.3807706,5196.9353844778,1.312336,0.223694,0.89164372932,4100,2018-06-17 19:46:29,9,0,24.12,5196.9353844778,1.312336,0.6263432,0.89164372932,0,0,0,343.5, 0.7, 2.6,0,0,1024,1024,1024,1024,341.7,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,9.345,55.4,11,AutoTakeoff,
37.2566342,-119.3807708,5196.9353844778,1.312336,0.223694,0.94133205112,4200,2018-06-17 19:46:29,10,0,24.12,5196.9353844778,1.312336,0.6263432,0.94133205112,0,0,0,343.4, 0.6, 2,0,0,1024,1024,1024,1024,341.7,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,9.345,55.4,11,AutoTakeoff,
37.2566342,-119.3807709,5197.2634684778,1.64042,0.223694,0.96652890232,4300,2018-06-17 19:46:29,10,0,24.12,5197.2634684778,1.64042,0.6263432,0.96652890232,0,0,-0.223694,343.3, 0.6, 1.6,0,0,1024,1024,1024,1024,341.8,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,9.345,55.4,11,AutoTakeoff,
37.2566342,-119.3807711,5197.2634684778,1.64042,0.223694,1.01753284096,4400,2018-06-17 19:46:29,9,0,24.12,5197.2634684778,1.64042,0.6263432,1.01753284096,0,0,0,343.3, 0.6, 1.5,0,0,1024,1024,1024,1024,341.8,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,9.345,55.4,11,AutoTakeoff,
37.2566342,-119.3807713,5197.5915524778,1.968504,0.223694,1.0692585644,4500,2018-06-17 19:46:29,9,0,24.12,5197.5915524778,1.968504,0.6263432,1.0692585644,0,0,0,343.5, 0.6, 1.6,0,0,1024,1024,1024,1024,341.8,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,9.345,55.4,11,AutoTakeoff,
37.2566341,-119.3807715,5197.5915524778,1.968504,0.223694,1.1375164406,4600,2018-06-17 19:46:29,9,0,24.12,5197.5915524778,1.968504,0.6263432,1.1375164406,0,0,0,343.6, 0.6, 1.6,0,0,1024,1024,1024,1024,341.9,-89.9,98,3.959,3.928,3.939,3.94,4.007,3.965,9.345,55.4,11,AutoTakeoff,
