Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex
36.7673107, -118.8833941, 0.000, 14:09:31.093, 13, 0.10, 0.02, 92, 0.800, 2.900, 64.100, 1029, 100, 100, 23, 24966, -3837, 5156, 5605, 5, 11, 1523740171.094, 53, 0, 1024, 1024, 1024, 1024, 0, 6, 4214, 4157, 4169, 4221, 4177, 4194, 0, 1, 3111, -90.000, 0.000, 64.000, 0.000, -0.100, -0.200, 0.1, MapPilot_2.7.4_02272018, Dendroctonus I, 1.3.1.00, 041DDC1887, 1058163200468, 99, DJI_0050.jpg, Starting Mission from Lat/Long: 36.76731/-118.88340 Camera: Zenmuse X3 - Overlap: 90/90 - Active Connection: Yes, 61, 61, 61
36.7673106, -118.8833943, 0.000, 14:09:31.184, 13, 0.14, 0.03, 92, 0.800, 1.500, 64.200, 1029, 100, 100, 23, 24966, -3837, 5156, 5605, 5, 11, 1523740171.184, 30, 0, 1024, 1024, 1024, 1024, 0, 6, 4214, 4157, 4169, 4221, 4177, 4194, 0, 1, 3201, -90.000, 0.000, 64.000, -0.100, -0.100, -0.300, 0.1, , , , , , 99, , , 61, 61, 61
36.7673105, -118.8833945, 0.000, 14:09:31.284, 13, 0.14, 0.05, 92, 0.600, 0.400, 64.200, 1029, 100, 100, 23, 24966, -3837, 5156, 5605, 5, 11, 1523740171.284, 23, 0, 1024, 1024, 1024, 1024, 0, 6, 4214, 4157, 4169, 4221, 4177, 4194, 0, 1, 3301, -90.000, 0.000, 64.000, -0.100, -0.100, -0.300, 0.1, , , , , , 99, , , 61, 61, 61
36.7673103, -118.8833947, 0.100, 14:09:31.384, 13, 0.14, 0.08, 92, 0.200, -0.600, 64.200, 1029, 100, 100, 23, 24918, -6020, 5156, 5605, 5, 11, 1523740171.384, 14, 0, 1024, 1024, 1024, 1024, 0, 6, 4214, 4157, 4169, 4221, 4177, 4194, 0, 1, 3401, -90.000, 0.000, 64.000, -0.100, -0.100, -0.400, 0.0, , , , , , 99, , , 61, 61, 61
36.7673102, -118.8833949, 0.100, 14:09:31.483, 12, 0.14, 0.10, 92, -0.300, -1.600, 64.300, 1029, 100, 100, 23, 24918, -6020, 5156, 5605, 5, 11, 1523740171.484, 19, 0, 1024, 1024, 1024, 1024, 0, 6, 4097, 4105, 4092, 4128, 4119, 4087, 0, 1, 3501, -90.000, 0.000, 64.000, -0.100, -0.100, -0.300, 0.0, , , , , , 99, , , 61, 61, 61
36.7673101, -118.8833950, 0.200, 14:09:31.584, 12, 0.10, 0.11, 92, -0.500, -2.000, 64.400, 1029, 100, 100, 23, 24918, -6020, 5156, 5605, 5, 11, 1523740171.584, 10, 0, 1024, 1024, 1024, 1024, 0, 6, 4097, 4105, 4092, 4128, 4119, 4087, 0, 1, 3601, -90.000, 0.000, 64.000, -0.100, 0.000, -0.400, 0.0, , , , , , 99, , , 61, 61, 61
36.7673100, -118.8833951, 0.200, 14:09:31.684, 11, 0.10, 0.13, 92, -0.900, -1.900, 64.400, 1029, 100, 100, 23, 24918, -6020, 5156, 5605, 5, 11, 1523740171.684, 6, 0, 1024, 1024, 1024, 1024, 0, 6, 4097, 4105, 4092, 4128, 4119, 4087, 0, 1, 3701, -89.900, 0.000, 64.000, -0.100, 0.000, -0.400, 0.0, , , , , , 99, , , 61, 61, 61
36.7673100, -118.8833951, 0.200, 14:09:31.784, 11, 0.10, 0.13, 92, -0.900, -1.900, 64.400, 1029, 100, 100, 23, 24918, -6020, 5156, 5605, 5, 11, 1523740171.784, 105, 0, 1024, 1024, 1024, 1024, 0, 6, 4097, 4105, 4092, 4128, 4119, 4087, 0, 1, 3801, -89.900, 0.000, 64.000, -0.100, 0.000, -0.400, 0.0, , , , , , 99, , , 61, 61, 61
36.7673098, -118.8833952, 0.300, 14:09:31.885, 10, 0.10, 0.15, 92, -1.300, -1.000, 64.300, 1029, 100, 100, 23, 24918, -6020, 5156, 5605, 5, 11, 1523740171.886, 4, 0, 1024, 1024, 1024, 1024, 0, 6, 4097, 4105, 4092, 4128, 4119, 4087, 0, 1, 3903, -89.900, 0.000, 64.000, -0.100, 0.000, -0.400, 0.0, , , , , , 99, , , 61, 61, 61
36.7673098, -118.8833952, 0.300, 14:09:31.984, 10, 0.10, 0.15, 92, -1.300, -1.000, 64.300, 1029, 100, 100, 23, 24918, -6020, 5156, 5605, 5, 11, 1523740171.984, 102, 0, 1024, 1024, 1024, 1024, 0, 6, 4097, 4105, 4092, 4128, 4119, 4087, 0, 1, 4001, -89.900, 0.000, 64.000, -0.100, 0.000, -0.400, 0.0, , , , , , 99, , , 61, 61, 61
